시도명,시군구명,시설명,상세주소,시설면적,경도,위도,관리부서
인천광역시,연수구,대학공원,인천광역시 연수구 연수동   580,103616,126.685823,37.420113,정재진
제주특별자치도,서귀포시,법환초등학교 운동장,제주특별자치도 서귀포시 법환동   1244-1,12485,126.508895,33.237676,
제주특별자치도,서귀포시,효돈초등학교 운동장,제주특별자치도 서귀포시 신효동   123-3,6030,126.616121,33.264421,
인천광역시,서구,창신초등학교 운동장,인천광역시 서구 원당동   809,1960,126.698352,37.598729,학교장
제주특별자치도,서귀포시,신산중학교 운동장,제주특별자치도 서귀포시 성산읍 신산리 963,9671,126.875613,33.381642,
인천광역시,동구,서림초등학교 운동장,인천광역시 동구 송림동   61-11,1650,126.646783,37.475253,
경상남도,사천시,축동초등학교 운동장,경상남도 사천시 축동면 배춘리 714,625,128.091043,35.107973,
경상남도,사천시,대성초등학교 운동장,경상남도 사천시 좌룡동   300-52,1712,128.078431,34.95341,
인천광역시,계양구,안남공원,인천광역시 계양구 계산동   949,1014,126.727218,37.541266,유민철
전라남도,광양시,옥룡초등학교 운동장,전라남도 광양시 옥룡면 운평리 624-4,4050,127.618255,35.015478,옥룡초등학교장
인천광역시,계양구,명현중학교 운동장,인천광역시 계양구 효성동   20,3150,126.713801,37.531822,학교장
인천광역시,계양구,안산초등학교 운동장,인천광역시 계양구 계산동   914,4690,126.732337,37.544298,학교장
대전광역시,동구,가양중학교 운동장,대전광역시 동구 가양동   36-2,11919,127.448279,36.350417,조준형
경상남도,의령군,낙서초등학교 운동장,경상남도 의령군 낙서면 정곡리 167-2,1981,128.414335,35.481599,박두승
전라남도,여수시,상암초등학교 묘도분교 운동장,전라남도 여수시 묘도동   910-1,3608,127.709427,34.875288,김지훈
경상남도,의령군,봉수초등학교 운동장,경상남도 의령군 봉수면 서암리 336,4498,128.24064,35.479,강보배
충청북도,음성군,음성고등학교 운동장,충청북도 음성군 음성읍 읍내리 503-7,17600,127.686495,36.933641,김주승
충청북도,음성군,수봉초등학교 운동장,충청북도 음성군 음성읍 읍내리 209,22940,127.692895,36.940188,한정자
충청북도,음성군,대소초등학교 운동장,충청북도 음성군 대소면 오산리 186-1,2310,127.48569,36.966956,정충선
경상북도,포항시,상대초등학교 운동장,경상북도 포항시 남구 대도동   74-1,5000,129.361893,36.0222,조상수
경상북도,포항시,포항운하부지,경상북도 포항시 남구 해도동   550-0,10000,129.373621,36.028725,조상수
경상북도,포항시,송림초등학교 운동장,경상북도 포항시 남구 송도동   471-1,3500,129.374958,36.03,조상수
경상북도,봉화군,내성천 야외공연장 및 체육공원,경상북도 봉화군 봉화읍 내성리 506,44155,128.734387,36.890341,
경상북도,청도군,청도고등학교 운동장,경상북도 청도군 청도읍 고수리 840-2,5818,128.748215,35.641018,청도교육청
경기도,안산시,성안중학교 운동장,경기도 안산시 상록구 사동   1538,3945,126.848318,37.303986,
경기도,안산시,성안초등학교 운동장,경기도 안산시 상록구 사동   1535,5467,126.853258,37.305108,
충청북도,음성군,능산보건진료소 앞,충청북도 음성군 삼성면 능산리 185-19,60,127.536682,37.038729,이경자
인천광역시,미추홀구,인하대학교대운동장,인천광역시 미추홀구 용현동   253,265190,126.654531,37.449744,
제주특별자치도,서귀포시,신산초등학교 운동장,제주특별자치도 서귀포시 성산읍 신산리 963,11178,126.875613,33.381642,
제주특별자치도,서귀포시,수산초등학교 운동장,제주특별자치도 서귀포시 성산읍 수산리 580,8490,126.885798,33.447301,
제주특별자치도,서귀포시,동남초등학교 운동장,제주특별자치도 서귀포시 성산읍 고성리 1128-1,6667,126.913807,33.448799,
경기도,안산시,팔곡초등학교 운동장,경기도 안산시 상록구 팔곡이동   385,3172,126.882977,37.297252,
인천광역시,서구,당하지구3호공원,인천광역시 서구 당하동   1099-4,1000,126.678698,37.590947,종합건설본부
인천광역시,부평구,청천중학교 운동장,인천광역시 부평구 청천동   190-58,2100,126.704948,37.511153,청천중학교장
경기도,안산시,안산중앙초등학교 운동장,경기도 안산시 단원구 고잔동   673-1,4035,126.838095,37.321333,
경상북도,영덕군,강구면 수협창고 뒤 공터(강구지구),경상북도 영덕군 강구면 강구리 52-1,148,129.38753,36.373405,안전재난건설과 재해복구담당 이수현
경기도,안산시,능길초등학교 운동장,경기도 안산시 단원구 신길동   1417-22,4639,126.764111,37.335844,
경상남도,함안군,군북고등학교 운동장,경상남도 함안군 군북면 덕대리 267,2800,128.343288,35.260148,안종식
경상남도,함안군,문암초등학교 운동장,경상남도 함안군 산인면 모곡리 510,13484,128.457663,35.27253,강순점
전라남도,해남군,서정초등학교운동장,전라남도 해남군 송지면 서정리 90,2000,126.561152,34.388979,임수정
전라남도,장흥군,유치초중학교 운동장,전라남도 장흥군 유치면 조양리 695,3300,126.835528,34.802488,양진석
전라북도,장수군,천천초등학교 운동장,전라북도 장수군 천천면 춘송리 833-1,7800,127.533316,35.735614,천천초등학교장
경상남도,사천시,항공우주테마공원,경상남도 사천시 정동면 예수리 420,96824,128.085599,35.069258,
인천광역시,계양구,병방공원,인천광역시 계양구 병방동   367,1168,126.738116,37.54828,유민철
인천광역시,계양구,계양교통공원,인천광역시 계양구 계산동   1085-1,14764,126.742802,37.537456,유민철
인천광역시,계양구,세원고등학교 운동장,인천광역시 계양구 병방동   5-5,2126,126.74462,37.551483,학교장
전라남도,여수시,율촌초등학교 운동장,전라남도 여수시 율촌면 조화리 182,6260,127.576505,34.882728,김용환
대전광역시,동구,충남중학교 운동장,대전광역시 동구 신흥동   168,11185,127.444255,36.324881,김해용
전라남도,여수시,거문초등학교 운동장,전라남도 여수시 삼산면 거문리 136,420,127.312644,34.026199,김인성
대전광역시,동구,가오초등학교 운동장,대전광역시 동구 가오동   498,6709,127.458442,36.310666,박해란
대전광역시,동구,자양초등학교 운동장,대전광역시 동구 자양동   221-2,12992,127.443052,36.333063,김영희
전라남도,여수시,봉산초등학교 운동장,전라남도 여수시 봉산동   12,3899,127.727487,34.735035,이선희
전라남도,여수시,여수정보과학고등학교 운동장,전라남도 여수시 문수동   182,5993,127.69881,34.752314,최경룡
경상북도,군위군,고매초등학교 운동장,경상북도 군위군 효령면 고곡리 929,1289,128.582521,36.097029,
경상북도,군위군,군위생활체육공원,경상북도 군위군 군위읍 서부리 475-1,59800,128.561931,36.240882,
충청북도,음성군,오갑초등학교 운동장,충청북도 음성군 감곡면 오궁리 2-1,8896,127.677032,37.11211,홍성표
인천광역시,연수구,동춘공원,인천광역시 연수구 동춘동   938-2,10000,126.66979,37.408615,전명진
인천광역시,연수구,해돋이공원,인천광역시 연수구 송도동   5-1,180000,126.654498,37.387669,이세영
제주특별자치도,서귀포시,동홍초등학교 운동장,제주특별자치도 서귀포시 동홍동   614-5,4700,126.57017,33.26024,
인천광역시,미추홀구,인천비즈니스고등학교운동장,인천광역시 미추홀구 도화동   43-24,3101,126.666527,37.471892,
제주특별자치도,서귀포시,성산초등학교 운동장,제주특별자치도 서귀포시 성산읍 성산리 333,7500,126.931739,33.467954,
인천광역시,남동구,상아초등학교 운동장,인천광역시 남동구 간석동   939-4,1980,126.712236,37.457537,학교장
인천광역시,부평구,부평서여자중학교 운동장,인천광역시 부평구 십정동   186-519,2520,126.705455,37.486108,부평서여자중학교장
경상북도,안동시,서선초등학교 운동장,경상북도 안동시 풍산읍 수곡리 382,3205,128.639728,36.59073,
경상북도,안동시,와룡초등학교 운동장,경상북도 안동시 와룡면 가구리 684,3890,128.768512,36.619083,
경기도,안산시,안산강서고등학교 운동장,경기도 안산시 단원구 와동   828,7573,126.818447,37.334557,
경기도,안산시,신길초등학교 운동장,경기도 안산시 단원구 신길동   1513,5517,126.780615,37.335658,
인천광역시,동구,송현초등학교 운동장,인천광역시 동구 송현동   66-21,413,126.633439,37.481795,
경기도,안산시,안산해양중학교 운동장,경기도 안산시 상록구 사동   1512-3,3219,126.821055,37.295135,
경기도,안산시,각골초등학교 운동장,경기도 안산시 상록구 본오동   728-6,4244,126.873355,37.292816,
경기도,안산시,상록고등학교 운동장,경기도 안산시 상록구 본오동   산198-0,3421,126.874563,37.299002,
인천광역시,남동구,간석초등학교 운동장,인천광역시 남동구 구월동   6-1,6500,126.716077,37.458885,
인천광역시,부평구,부평고등학교 운동장,인천광역시 부평구 부평동   10-312,4680,126.727749,37.502284,부평고등학교장
경기도,안산시,화랑초등학교 운동장,경기도 안산시 단원구 와동   846,7373,126.81866,37.330861,
경기도,안산시,선부중학교 운동장,경기도 안산시 단원구 선부동   1138,6473,126.81449,37.344354,
제주특별자치도,서귀포시,서귀포중학교 운동장,제주특별자치도 서귀포시 서귀동   231,16150,126.570191,33.24751,
경상남도,함안군,호암초등학교 운동장,경상남도 함안군 칠원읍 오곡리 97,1741,128.520507,35.274436,박종칠
인천광역시,동구,화도진중학교 운동장,인천광역시 동구 화수동   2-5,2025,126.632313,37.484412,
대전광역시,대덕구,대전대화초등학교  운동장,대전광역시 대덕구 대화동   244-5,5376,127.411295,36.362886,나한수
경상남도,고성군,대성초등학교 운동장,경상남도 고성군 고성읍 성내리 2-9,2120,128.322765,34.975624,대성초등학교장
경상남도,고성군,철성초등학교 운동장,경상남도 고성군 고성읍 월평리 953,11798,128.342147,34.957472,철성초등학교장
대전광역시,서구,변동중학교운동장,대전광역시 서구 변동   54-1,8088,127.375892,36.324271,정정임
경상남도,고성군,상리초등학교 운동장 ,경상남도 고성군 상리면 척번정리 390,6834,128.185822,34.998842,상리초등학교장
전라남도,나주시,왕곡초등학교 운동장,전라남도 나주시 왕곡면 월천리 206,2930,126.654893,34.962799,강염임
경상남도,산청군,단성초등학교 운동장,경상남도 산청군 단성면 성내리 596-2,2580,127.956158,35.297333,문준식
광주광역시,동구,충장중학교  운동장,광주광역시 동구 산수동   552-6,5100,126.928875,35.156597,조영록
부산광역시,사하구,다대중학교운동장,부산광역시 사하구 다대동   945,6042,128.968511,35.057123,
전라북도,순창군,적성초등학교 운동장,전라북도 순창군 적성면 고원리 616,4000,127.210087,35.398447,
경기도,안산시,와동체육공원 운동장,경기도 안산시 단원구 와동   813-1,10827,126.820421,37.339926,
경상남도,하동군,양보초등학교 운동장,경상남도 하동군 양보면 운암리 251,4700,127.84918,35.044266,
경기도,안산시,고잔초등학교 운동장,경기도 안산시 단원구 고잔동   581,9354,126.82723,37.324299,
경상남도,고성군,고성중학교 삼산분교 운동장(폐교부지),경상남도 고성군 삼산면 미룡리 285,8829,128.2743,34.938369,삼산면장
